period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,revenue,duplicate_no,row_number
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",-2501630.11,0,7172
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",14745.92,0,7173
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",185346.43,0,7174
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",7080235.52,0,7175
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",12098597.99,0,7176
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Mining-Unspecified,"",12465,0,7177
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",1691327.84,0,7178
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",99478650.05,0,7179
Monthly,2019,2019,5,May,8,2019-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",334281.9,0,7180
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",77231701,0,7181
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",1092616.89,0,7182
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",13149.08,0,7183
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",-152.2,0,7184
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",643341.71,0,7185
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",-3238519.19,0,7186
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",32178867,0,7187
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Wind,"",238050,0,7188
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",17076212.53,0,7189
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",5737291.58,0,7190
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",318010399.22,0,7191
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",14.62,0,7192
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",3440000,0,7193
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",11309950,0,7194
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",167487.83,0,7195
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",1083.56,0,7196
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gilsonite,"",-840,0,7197
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",390330.35,0,7198
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil,"",70008.03,0,7199
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",3567039.78,0,7200
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil Shale,"",1.14,0,7201
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Other Products,"",-10825.35,0,7202
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",-12480,0,7203
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",-958.16,0,7204
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",66851.91,0,7205
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",24492.66,0,7206
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gilsonite,"",-140,0,7207
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",4543,0,7208
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",939990.19,0,7209
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",-485,0,7210
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Sodium,"",-250.52,0,7211
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",39073766.66,0,7212
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",42548188.69,0,7213
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",13970709.86,0,7214
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",195506813.71,0,7215
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",13002603.81,0,7216
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",198905.5,0,7217
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",15531.43,0,7218
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",73729.6,0,7219
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",100000,0,7220
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",-195.69,0,7221
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",-58290.05,0,7222
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",-10.16,0,7223
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",-6741.19,0,7224
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",145345.81,0,7225
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",1200,0,7226
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",332653.49,0,7227
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil & Gas,"",129443.29,0,7228
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Phosphate,"",200,0,7229
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Sand & Gravel,"",41500,0,7230
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",5653695.35,0,7231
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",7581682.54,0,7232
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Mining-Unspecified,"",15975,0,7233
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",NGL,"",995775.46,0,7234
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,"",52070984.52,0,7235
Monthly,2019,2019,6,June,9,2019-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Other Products,"",68711.27,0,7236
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",141363606,0,7237
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Not tied to a commodity,"",1224758.68,0,7238
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Gas,"",9964.45,0,7239
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",NGL,"",392.12,0,7240
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil,"",-342120.14,0,7241
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Offshore,Federal Offshore,"","","",Oil & Gas,"",-4638750.09,0,7242
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil & Gas,"",13571045,0,7243
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,"",20569920.12,0,7244
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",NGL,"",8698900.74,0,7245
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,"",427152378.22,0,7246
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Other Products,"",7.1,0,7247
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",21448,0,7248
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",88995314,0,7249
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Coal,"",477056.71,0,7250
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Geothermal,"",31944.8,0,7251
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Gilsonite,"",1518,0,7252
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Hardrock,"",-2132.6,0,7253
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil,"",45670.67,0,7254
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Oil & Gas,"",5212160.83,0,7255
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Other Products,"",4041.8,0,7256
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Phosphate,"",6026,0,7257
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Potassium,"",7089.91,0,7258
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,Onshore,Federal Onshore,"","","",Sodium,"",0.61,0,7259
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",68110.72,0,7260
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Geothermal,"",194848.16,0,7261
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gilsonite,"",259,0,7262
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Hardrock,"",-1065,0,7263
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil & Gas,"",2173090.63,0,7264
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil Shale,"",320,0,7265
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Phosphate,"",-5418,0,7266
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,"",35694578.68,0,7267
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,"",47273298.37,0,7268
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",NGL,"",13409716,0,7269
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,"",164622366.68,0,7270
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Other Products,"",9777221.88,0,7271
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",-59695.26,0,7272
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"",Not tied to a location,"","",Federal,"",Federal - not tied to a location,"","","",Not tied to a commodity,"",514595.13,0,7273
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,"",787122.8,0,7274
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Copper,"",100000,0,7275
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,"",-199.5,0,7276
Monthly,2019,2019,7,July,10,2019-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gypsum,"",-59654.36,0,7277
