period,calendar_year,fiscal_year,month,month_long,fiscal_month,period_date,location_name,fips_code,state,state_name,county,land_class,land_category,land_type,region_type,district_type,offshore_region,commodity,product,volume,duplicate_no,row_number
Monthly,2009,2009,6,June,9,2009-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),959037,0,625
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),230755180,0,626
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),55925639,0,627
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),38422436,0,628
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),319845176,0,629
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8499919,0,630
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),2345725,0,631
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),25111605,0,632
Monthly,2009,2009,7,July,10,2009-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),987911,0,633
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),217092121,0,634
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),55884224,0,635
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),39778093,0,636
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),331218133,0,637
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8553673,0,638
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),2209028,0,639
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),25137020,0,640
Monthly,2009,2009,8,August,11,2009-08-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1005406,0,641
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),206471070,0,642
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),54473596,0,643
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),39392564,0,644
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),309650986,0,645
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8357182,0,646
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),2364021,0,647
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23774673,0,648
Monthly,2009,2009,9,September,12,2009-09-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1007136,0,649
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),215060894,0,650
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),55599927,0,651
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),38081263,0,652
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),337865821,0,653
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8699344,0,654
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1966556,0,655
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24526007,0,656
Monthly,2009,2010,10,October,1,2009-10-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1091648,0,657
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),200143475,0,658
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48909581,0,659
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),37614021,0,660
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),333983360,0,661
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8582085,0,662
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1840979,0,663
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23547474,0,664
Monthly,2009,2010,11,November,2,2009-11-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1035686,0,665
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),207337256,0,666
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),54068445,0,667
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),36374086,0,668
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),335526295,0,669
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8648486,0,670
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1932698,0,671
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23297738,0,672
Monthly,2009,2010,12,December,3,2009-12-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1034155,0,673
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),210355483,0,674
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),53333353,0,675
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),37385870,0,676
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),335533577,0,677
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8663828,0,678
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1612890,0,679
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23516750,0,680
Monthly,2010,2010,1,January,4,2010-01-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1033788,0,681
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),195164307,0,682
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),49713901,0,683
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),36431297,0,684
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),302938734,0,685
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8035086,0,686
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1892405,0,687
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),21555096,0,688
Monthly,2010,2010,2,February,5,2010-02-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1009015,0,689
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),217129273,0,690
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),51699886,0,691
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),39182648,0,692
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),336244885,0,693
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),9114956,0,694
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1743062,0,695
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24142823,0,696
Monthly,2010,2010,3,March,6,2010-03-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1215660,0,697
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),200962353,0,698
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),46376150,0,699
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),37425071,0,700
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),327629661,0,701
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8718951,0,702
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1795669,0,703
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),23737809,0,704
Monthly,2010,2010,4,April,7,2010-04-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1221028,0,705
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),199927130,0,706
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),49626771,0,707
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),37144604,0,708
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),334607716,0,709
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),9176722,0,710
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1742781,0,711
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24989815,0,712
Monthly,2010,2010,5,May,8,2010-05-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1268405,0,713
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),185198425,0,714
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),48242226,0,715
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),36578041,0,716
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),311062160,0,717
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),8797933,0,718
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1582003,0,719
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24320770,0,720
Monthly,2010,2010,6,June,9,2010-06-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Oil,Oil (bbl),1327508,0,721
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),185063545,0,722
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Offshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),46378029,0,723
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Coal,Coal (tons),38135193,0,724
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Gas,Gas (mcf),328562323,0,725
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Federal,Onshore,Federal - not tied to a location,"","","",Oil,Oil (bbl),9194432,0,726
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Coal,Coal (tons),1609279,0,727
Monthly,2010,2010,7,July,10,2010-07-01,Not tied to a location,"","","","",Native American,Onshore,Native American,"","","",Gas,Gas (mcf),24886038,0,728
